rcod_hogar,rcod_person,r6,rmujer,redad,rinformal,rDpto,rocu,reduca,ryear,rneduca
01764406213,0176440621305,80.33333333333333,1,16,1,Lambayeque,1,3,2022,10.0
01764406223,0176440622301,1054.6666666666667,0,41,0,Lambayeque,1,3,2022,11.0
01764406223,0176440622302,206.91666666666666,1,34,1,Lambayeque,1,4,2022,14.0
01764406233,0176440623301,2309.25,0,42,1,Lambayeque,1,5,2022,16.0
01764406233,0176440623302,0.0,1,42,0,Lambayeque,3,4,2022,14.0
01764406233,0176440623303,0.0,1,14,0,Lambayeque,3,3,2022,8.0
01764408211,0176440821101,1768.8333333333333,0,37,1,Lambayeque,1,2,2022,0.0
01764408211,0176440821102,948.6666666666666,1,28,1,Lambayeque,1,3,2022,9.0
01764408211,0176440821103,0.0,0,14,0,Lambayeque,3,3,2022,8.0
01764410311,0176441031101,0.0,1,75,0,Lambayeque,3,2,2022,5.0
01764410311,0176441031102,1918.4166666666667,1,51,0,Lambayeque,1,2,2022,0.0
01764410311,0176441031103,401.75,0,27,1,Lambayeque,1,5,2022,17.0
01764410311,0176441031104,0.0,1,16,0,Lambayeque,3,3,2022,10.0
01764412111,0176441211101,1329.1666666666667,0,59,0,Lambayeque,1,3,2022,11.0
01764412111,0176441211102,22.083333333333332,1,58,1,Lambayeque,1,3,2022,11.0
01764412111,0176441211103,0.0,1,34,0,Lambayeque,3,5,2022,16.0
01764412111,0176441211104,2577.4166666666665,0,30,1,Lambayeque,1,4,2022,14.0
01764412111,0176441211105,173.75,1,26,1,Lambayeque,1,5,2022,16.0
01764501211,0176450121101,2050.3333333333335,1,68,0,Lambayeque,1,2,2022,0.0
01764501211,0176450121102,476.0833333333333,1,41,1,Lambayeque,1,3,2022,7.0
01764501211,0176450121103,997.5833333333334,0,45,1,Lambayeque,1,3,2022,11.0
01764501211,0176450121104,0.0,1,14,0,Lambayeque,3,3,2022,9.0
01764501211,0176450121106,1751.75,0,23,1,Lambayeque,1,3,2022,11.0
01764503011,0176450301101,0.0,1,54,0,Lambayeque,3,2,2022,0.0
01764503011,0176450301102,0.0,1,23,0,Lambayeque,3,3,2022,8.0
01764503011,0176450301103,1313.8333333333333,0,25,1,Lambayeque,1,3,2022,11.0
01764506711,0176450671101,1572.5833333333333,1,56,1,Lambayeque,1,5,2022,16.0
01764506711,0176450671102,0.0,1,76,1,Lambayeque,1,2,2022,4.0
01764506711,0176450671103,203.75,0,54,0,Lambayeque,1,4,2022,14.0
01764506711,0176450671104,0.0,1,15,0,Lambayeque,3,3,2022,9.0
01764508511,0176450851101,1746.0,0,45,1,Lambayeque,1,3,2022,7.0
01764508511,0176450851102,0.0,1,38,0,Lambayeque,3,3,2022,10.0
01764508511,0176450851103,875.9166666666666,0,18,1,Lambayeque,1,3,2022,11.0
01764510411,0176451041101,50.416666666666664,1,40,1,Lambayeque,1,2,2022,0.0
01764510411,0176451041102,1313.8333333333333,0,50,1,Lambayeque,1,2,2022,0.0
01764510411,0176451041103,1313.8333333333333,0,21,1,Lambayeque,1,2,2022,0.0
01764510411,0176451041104,1265.9166666666667,0,23,1,Lambayeque,1,3,2022,11.0
01764512211,0176451221101,254.16666666666666,0,66,1,Lambayeque,1,3,2022,9.0
01764512211,0176451221102,1588.5833333333333,1,59,1,Lambayeque,1,3,2022,8.0
01764512211,0176451221103,829.1666666666666,0,21,1,Lambayeque,1,3,2022,8.0
01764600311,0176460031101,2012.3333333333333,0,37,0,Lambayeque,1,3,2022,11.0
01764600311,0176460031102,1008.6666666666666,1,29,1,Lambayeque,1,4,2022,16.0
01764602411,0176460241101,1664.1666666666667,1,39,1,Lambayeque,1,3,2022,11.0
01764602411,0176460241102,0.0,1,67,0,Lambayeque,3,2,2022,5.0
01764603411,0176460341101,0.0,0,62,1,Lambayeque,1,2,2022,5.0
01764603411,0176460341102,1199.3333333333333,1,52,0,Lambayeque,1,2,2022,0.0
01764603411,0176460341103,0.0,1,18,0,Lambayeque,3,3,2022,11.0
01764604511,0176460451101,310.6666666666667,1,39,1,Lambayeque,1,3,2022,8.0
01764604511,0176460451102,0.0,0,16,0,Lambayeque,3,3,2022,10.0
01764606611,0176460661101,3019.8333333333335,0,38,0,Lambayeque,1,4,2022,14.0
01764607611,0176460761101,1532.8333333333333,0,30,1,Lambayeque,1,2,2022,0.0
01764607611,0176460761102,0.0,1,41,0,Lambayeque,3,2,2022,0.0
01764607611,0176460761105,1751.75,0,24,1,Lambayeque,1,3,2022,11.0
01764607611,0176460761106,0.0,1,22,0,Lambayeque,3,3,2022,11.0
01764700411,0176470041101,1663.9166666666667,0,57,0,Lambayeque,1,3,2022,11.0
01764700411,0176470041102,0.0,1,50,0,Lambayeque,3,3,2022,11.0
01764700411,0176470041103,1565.8333333333333,0,25,0,Lambayeque,1,5,2022,16.0
01764700411,0176470041104,0.0,1,21,0,Lambayeque,3,5,2022,14.0
01764700411,0176470041105,0.0,1,19,0,Lambayeque,3,5,2022,13.0
01764700411,0176470041106,0.0,1,14,0,Lambayeque,3,3,2022,8.0
01764701911,0176470191101,2079.8958333333335,0,57,0,Lambayeque,1,5,2022,16.0
01764701911,0176470191102,0.0,1,57,0,Lambayeque,3,5,2022,16.0
01764701911,0176470191103,1468.1666666666667,0,25,1,Lambayeque,1,5,2022,16.0
01764701911,0176470191104,0.0,1,19,0,Lambayeque,3,5,2022,13.0
01764703611,0176470361101,2432.5,0,41,1,Lambayeque,1,4,2022,13.0
01764703611,0176470361102,3368.5,1,45,0,Lambayeque,1,5,2022,16.0
01764703611,0176470361103,0.0,1,14,0,Lambayeque,3,3,2022,8.0
01764708211,0176470821101,1387.9166666666667,0,65,0,Lambayeque,1,3,2022,11.0
01764708211,0176470821102,0.0,1,64,1,Lambayeque,1,3,2022,10.0
01764708211,0176470821103,1468.1666666666667,0,33,1,Lambayeque,1,5,2022,16.0
01764709711,0176470971101,0.0,0,78,0,Lambayeque,3,4,2022,14.0
01764709711,0176470971102,0.0,1,61,0,Lambayeque,3,4,2022,14.0
01764709711,0176470971103,0.0,0,27,0,Lambayeque,2,5,2022,16.0
01764709711,0176470971104,0.0,1,39,0,Lambayeque,3,4,2022,14.0
01764709711,0176470971105,1200.0,0,39,1,Lambayeque,1,5,2022,14.0
01764711311,0176471131101,2845.1666666666665,1,50,0,Lambayeque,1,5,2022,18.0
01764711311,0176471131102,430.6666666666667,0,38,1,Lambayeque,1,5,2022,16.0
01764711311,0176471131103,0.0,1,82,0,Lambayeque,3,2,2022,5.0
01764711311,0176471131104,1957.5833333333333,1,44,1,Lambayeque,1,5,2022,16.0
01764712811,0176471281101,2085.0833333333335,0,43,0,Lambayeque,1,3,2022,11.0
01764712811,0176471281102,141.91666666666666,1,50,1,Lambayeque,1,5,2022,14.0
01764712811,0176471281105,0.0,1,89,0,Lambayeque,3,2,2022,4.0
01764715911,0176471591101,0.0,1,27,0,Lambayeque,3,5,2022,16.0
01764900311,0176490031101,3186.4166666666665,1,58,0,Lambayeque,1,3,2022,11.0
01764900311,0176490031102,644.3333333333334,0,32,1,Lambayeque,1,3,2022,11.0
01764900311,0176490031103,1205.3333333333333,1,25,1,Lambayeque,1,3,2022,11.0
01764900311,0176490031104,771.5,1,27,1,Lambayeque,1,3,2022,11.0
01764901811,0176490181101,0.0,1,40,1,Lambayeque,1,4,2022,14.0
01764901811,0176490181102,4681.383463541667,0,40,0,Lambayeque,1,3,2022,11.0
01764904711,0176490471101,2034.0,0,33,1,Lambayeque,1,3,2022,9.0
01764904711,0176490471102,1438.4166666666667,1,32,1,Lambayeque,1,5,2022,15.0
01764904711,0176490471103,0.0,1,16,0,Lambayeque,3,3,2022,10.0
01764906211,0176490621101,381.6666666666667,0,61,1,Lambayeque,1,3,2022,11.0
01764906211,0176490621102,0.0,1,49,0,Lambayeque,3,3,2022,10.0
01764906211,0176490621103,1255.5833333333333,0,32,0,Lambayeque,1,5,2022,16.0
01764906211,0176490621104,0.0,1,25,0,Lambayeque,3,5,2022,16.0
01764906211,0176490621105,0.0,1,15,0,Lambayeque,3,3,2022,9.0
01764906211,0176490621106,1054.6666666666667,1,22,0,Lambayeque,1,3,2022,11.0
01764906211,0176490621108,0.0,0,29,0,Lambayeque,3,5,2022,16.0
01764906211,0176490621109,0.0,1,23,0,Lambayeque,3,5,2022,16.0
01764907611,0176490761101,1707.5833333333333,0,63,1,Lambayeque,1,5,2022,14.0
01764907611,0176490761102,859.1666666666666,1,60,1,Lambayeque,1,3,2022,11.0
01764907611,0176490761103,893.0,0,33,0,Lambayeque,1,5,2022,14.0
01764909111,0176490911101,0.0,0,92,0,Lambayeque,3,2,2022,2.0
01764909111,0176490911102,803.5833333333334,0,62,1,Lambayeque,1,3,2022,11.0
01764909111,0176490911103,0.0,1,58,0,Lambayeque,3,3,2022,11.0
01765001111,0176500111101,6233.0,0,28,0,Lambayeque,1,5,2022,16.0
01765001111,0176500111102,0.0,1,27,0,Lambayeque,3,5,2022,16.0
01765002611,0176500261101,0.0,0,64,0,Lambayeque,3,5,2022,12.0
01765002611,0176500261102,0.0,1,85,0,Lambayeque,3,3,2022,11.0
01765002611,0176500261103,0.0,1,74,0,Lambayeque,3,3,2022,11.0
01765002611,0176500261104,0.0,0,81,0,Lambayeque,3,5,2022,16.0
01765002611,0176500261105,0.0,1,81,0,Lambayeque,3,3,2022,11.0
01765005611,0176500561101,179.5,1,84,1,Lambayeque,1,2,2022,5.0
01765006811,0176500681101,183.58333333333334,1,60,1,Lambayeque,1,3,2022,11.0
01765006811,0176500681102,0.0,1,89,0,Lambayeque,3,2,2022,2.0
01765008311,0176500831101,712.0833333333334,1,66,1,Lambayeque,1,3,2022,9.0
01765101111,0176510111101,0.0,1,61,0,Lambayeque,3,3,2022,11.0
01765102711,0176510271101,2170.3333333333335,0,47,0,Lambayeque,1,4,2022,14.0
01765102711,0176510271102,0.0,1,44,0,Lambayeque,3,4,2022,14.0
01765105911,0176510591101,0.0,0,80,0,Lambayeque,3,2,2022,3.0
01765105911,0176510591102,0.0,1,77,0,Lambayeque,3,1,2022,
01765105911,0176510591103,1267.9166666666667,0,39,1,Lambayeque,1,2,2022,0.0
01765105911,0176510591104,487.25,1,31,1,Lambayeque,1,3,2022,9.0
01765107311,0176510731101,1007.75,0,59,0,Lambayeque,1,2,2022,6.0
01765107311,0176510731102,681.5833333333334,1,59,0,Lambayeque,1,2,2022,4.0
01765107311,0176510731103,0.0,0,32,0,Lambayeque,3,3,2022,11.0
01765107311,0176510731104,0.0,1,30,0,Lambayeque,3,3,2022,11.0
01765108911,0176510891101,4927.416666666667,0,53,0,Lambayeque,1,2,2022,0.0
01765108911,0176510891102,0.0,1,45,1,Lambayeque,1,3,2022,11.0
01765110411,0176511041101,0.0,1,39,0,Lambayeque,3,3,2022,11.0
01765110411,0176511041102,0.0,1,20,0,Lambayeque,3,6,2022,0.0
01765110411,0176511041103,1014.3333333333334,0,18,1,Lambayeque,1,5,2022,12.0
01765300511,0176530051101,1052.9166666666667,1,55,1,Lambayeque,1,3,2022,11.0
01765300511,0176530051102,1220.3333333333333,0,31,1,Lambayeque,1,4,2022,13.0
01765300511,0176530051103,1220.3333333333333,1,30,0,Lambayeque,1,3,2022,11.0
01765302011,0176530201101,1071.0,1,31,1,Lambayeque,1,2,2022,0.0
01765302011,0176530201102,0.0,0,14,0,Lambayeque,3,3,2022,8.0
01765303411,0176530341101,2183.75,0,51,1,Lambayeque,1,2,2022,0.0
01765303411,0176530341102,850.1666666666666,1,36,1,Lambayeque,1,2,2022,0.0
01765303411,0176530341103,1310.25,0,21,1,Lambayeque,1,4,2022,14.0
01765303411,0176530341104,0.0,0,15,0,Lambayeque,3,3,2022,9.0
01765306211,0176530621101,0.0,1,45,0,Lambayeque,3,2,2022,0.0
01765306211,0176530621102,786.1666666666666,0,18,1,Lambayeque,1,2,2022,0.0
01765306211,0176530621103,0.0,1,17,0,Lambayeque,3,2,2022,0.0
01765306211,0176530621104,0.0,0,15,0,Lambayeque,3,2,2022,0.0
01765307711,0176530771101,1492.0833333333333,1,47,0,Lambayeque,1,2,2022,0.0
01765307711,0176530771102,227.58333333333334,1,17,1,Lambayeque,1,3,2022,10.0
01765309111,0176530911101,1165.4166666666667,0,47,1,Lambayeque,1,3,2022,11.0
01765309111,0176530911102,0.0,1,46,1,Lambayeque,1,2,2022,0.0
01765309111,0176530911103,1497.0,1,19,1,Lambayeque,1,4,2022,13.0
01765309111,0176530911104,0.0,0,16,0,Lambayeque,3,3,2022,10.0
01765309111,0176530911107,920.3333333333334,0,28,1,Lambayeque,1,4,2022,14.0
01765309111,0176530911108,0.0,1,26,1,Lambayeque,1,4,2022,14.0
01765401011,0176540101101,5037.0,1,65,0,Lambayeque,1,4,2022,14.0
01765401011,0176540101102,3409.3333333333335,0,66,0,Lambayeque,1,5,2022,18.0
01765401011,0176540101103,1925.5833333333333,1,40,0,Lambayeque,1,5,2022,16.0
01765402111,0176540211101,5973.166666666667,0,59,0,Lambayeque,1,5,2022,13.0
01765402111,0176540211102,736.3333333333334,1,59,0,Lambayeque,1,5,2022,16.0
01765402111,0176540211103,1740.0,1,24,0,Lambayeque,1,5,2022,16.0
01765405311,0176540531101,3558.1666666666665,1,53,0,Lambayeque,1,5,2022,16.0
01765405311,0176540531102,0.0,1,20,0,Lambayeque,3,5,2022,15.0
01765405311,0176540531103,0.0,0,14,0,Lambayeque,3,3,2022,7.0
01765407511,0176540751101,0.0,0,89,0,Lambayeque,3,2,2022,5.0
01765407511,0176540751102,0.0,1,83,0,Lambayeque,3,2,2022,5.0
01765407511,0176540751103,4123.333333333333,1,53,0,Lambayeque,1,5,2022,18.0
01765408411,0176540841101,9131.25,0,59,0,Lambayeque,1,5,2022,18.0
01765408411,0176540841102,3583.5,1,58,0,Lambayeque,1,5,2022,16.0
01765408411,0176540841103,1633.5833333333333,0,27,0,Lambayeque,1,5,2022,16.0
01765408411,0176540841104,988.5,0,23,1,Lambayeque,1,5,2022,15.0
01765408411,0176540841105,0.0,0,20,0,Lambayeque,3,5,2022,13.0
01765408411,0176540841106,0.0,1,80,0,Lambayeque,3,5,2022,16.0
01765500311,0176550031101,3070.8333333333335,1,60,0,Lambayeque,1,5,2022,16.0
01765501911,0176550191101,0.0,0,54,0,Lambayeque,3,5,2022,16.0
01765501911,0176550191102,548.5833333333334,1,50,1,Lambayeque,1,4,2022,16.0
01765503811,0176550381101,3077.5833333333335,0,62,0,Lambayeque,1,4,2022,14.0
01765503811,0176550381102,3246.5,1,57,0,Lambayeque,1,4,2022,14.0
01765503811,0176550381103,0.0,0,18,0,Lambayeque,3,3,2022,10.0
01765505311,0176550531101,10297.75,0,67,1,Lambayeque,1,5,2022,14.0
01765505311,0176550531102,0.0,1,65,0,Lambayeque,3,4,2022,12.0
01765505311,0176550531103,0.0,1,87,0,Lambayeque,3,5,2022,18.0
01765506911,0176550691101,0.0,1,74,0,Lambayeque,3,3,2022,9.0
01765508311,0176550831101,7158.666666666667,1,38,0,Lambayeque,1,5,2022,16.0
01765508311,0176550831103,0.0,1,71,0,Lambayeque,3,5,2022,18.0
01765510011,0176551001101,0.0,1,47,0,Lambayeque,3,3,2022,11.0
01765510011,0176551001102,0.0,0,17,0,Lambayeque,3,3,2022,10.0
01765513011,0176551301101,2762.3333333333335,0,43,0,Lambayeque,1,5,2022,16.0
01765513011,0176551301102,0.0,1,37,0,Lambayeque,3,4,2022,14.0
01765800313,0176580031301,0.0,0,62,0,Lambayeque,3,3,2022,11.0
01765800313,0176580031302,0.0,1,62,0,Lambayeque,3,2,2022,5.0
01765800313,0176580031303,3848.25,0,43,1,Lambayeque,1,4,2022,14.0
01765800313,0176580031304,0.0,1,16,0,Lambayeque,3,3,2022,9.0
01765800313,0176580031305,0.0,0,14,0,Lambayeque,3,3,2022,7.0
01765800323,0176580032301,1783.0833333333333,0,30,0,Lambayeque,1,3,2022,11.0
01765800323,0176580032302,0.0,1,29,0,Lambayeque,3,3,2022,11.0
01765800323,0176580032305,0.0,1,19,0,Lambayeque,3,5,2022,13.0
01765800323,0176580032306,0.0,1,17,0,Lambayeque,3,3,2022,11.0
01765800333,0176580033301,1024.75,0,40,1,Lambayeque,1,3,2022,11.0
01765800333,0176580033302,3121.25,1,54,0,Lambayeque,1,5,2022,16.0
01765801912,0176580191201,0.0,0,75,0,Lambayeque,3,1,2022,
01765801912,0176580191202,0.0,1,80,0,Lambayeque,3,1,2022,
01765801922,0176580192201,2862.5,0,42,0,Lambayeque,1,4,2022,14.0
01765801922,0176580192202,0.0,1,30,0,Lambayeque,3,4,2022,14.0
01765805011,0176580501101,19.583333333333332,1,68,1,Lambayeque,1,2,2022,0.0
01765806611,0176580661101,0.0,0,76,0,Lambayeque,3,2,2022,5.0
01765806611,0176580661102,0.0,1,65,0,Lambayeque,3,3,2022,7.0
01765808211,0176580821101,2108.3333333333335,1,24,1,Lambayeque,1,3,2022,11.0
01765808211,0176580821103,0.0,0,16,0,Lambayeque,3,3,2022,9.0
01765809811,0176580981101,302.75,1,59,1,Lambayeque,1,1,2022,
01765809811,0176580981102,0.0,1,33,0,Lambayeque,3,3,2022,7.0
01765809811,0176580981103,0.0,1,36,0,Lambayeque,3,3,2022,11.0
01765809811,0176580981104,2771.75,0,49,0,Lambayeque,1,3,2022,11.0
01765902111,0176590211101,1141.9166666666667,0,42,1,Lambayeque,1,3,2022,10.0
01765902111,0176590211102,0.0,1,35,0,Lambayeque,3,2,2022,0.0
01765902111,0176590211103,214.41666666666666,0,16,1,Lambayeque,1,3,2022,10.0
01765902111,0176590211106,1978.3333333333333,0,46,1,Lambayeque,1,3,2022,11.0
01765904011,0176590401101,1331.0,1,38,0,Lambayeque,1,4,2022,14.0
01765904011,0176590401104,0.0,1,78,1,Lambayeque,1,1,2022,
01765904011,0176590401105,2616.5,0,36,1,Lambayeque,1,3,2022,11.0
01765905811,0176590581101,0.0,1,84,0,Lambayeque,3,2,2022,5.0
01765907611,0176590761101,495.6666666666667,1,58,1,Lambayeque,1,3,2022,11.0
01765907611,0176590761102,596.75,0,62,1,Lambayeque,1,2,2022,5.0
01765909512,0176590951201,420.75,0,70,1,Lambayeque,1,3,2022,9.0
01765909512,0176590951202,3650.25,1,60,1,Lambayeque,1,2,2022,5.0
01765909512,0176590951203,0.0,1,27,1,Lambayeque,1,5,2022,15.0
01765909512,0176590951204,165.83333333333334,1,21,1,Lambayeque,1,5,2022,15.0
01765909512,0176590951205,0.0,1,17,0,Lambayeque,3,3,2022,10.0
01765909512,0176590951206,1525.25,1,44,1,Lambayeque,1,3,2022,11.0
01765909512,0176590951207,0.0,0,17,0,Lambayeque,3,3,2022,11.0
01765909512,0176590951208,227.58333333333334,1,21,1,Lambayeque,1,4,2022,14.0
01765909512,0176590951209,1152.5833333333333,1,55,1,Lambayeque,1,4,2022,13.0
01765909522,0176590952201,456.75,1,57,1,Lambayeque,1,3,2022,8.0
01765911311,0176591131101,909.25,0,26,1,Lambayeque,1,3,2022,11.0
01765911311,0176591131102,994.25,1,23,1,Lambayeque,1,3,2022,11.0
01766003311,0176600331101,1068.8333333333333,0,66,1,Lambayeque,1,2,2022,6.0
01766003311,0176600331102,1004.0,1,57,0,Lambayeque,1,2,2022,5.0
01766005111,0176600511101,0.0,1,74,0,Lambayeque,3,1,2022,
01766005111,0176600511102,449.3333333333333,0,52,1,Lambayeque,1,3,2022,11.0
01766007111,0176600711101,0.0,1,58,0,Lambayeque,3,1,2022,
01766007111,0176600711102,62.75,1,16,1,Lambayeque,1,3,2022,7.0
01766009111,0176600911101,0.0,1,61,0,Lambayeque,3,4,2022,14.0
01766009111,0176600911102,1243.5833333333333,0,36,1,Lambayeque,1,4,2022,14.0
01766009111,0176600911103,2088.4166666666665,0,28,1,Lambayeque,1,3,2022,11.0
01766011012,0176601101201,0.0,1,76,0,Lambayeque,3,2,2022,1.0
01766011012,0176601101202,784.3333333333334,0,60,1,Lambayeque,1,3,2022,10.0
01766011012,0176601101203,366.0,1,42,1,Lambayeque,1,3,2022,11.0
01766011012,0176601101205,778.3333333333334,1,39,1,Lambayeque,1,3,2022,7.0
01766011022,0176601102201,3264.8333333333335,0,39,1,Lambayeque,1,3,2022,11.0
01766011022,0176601102202,0.0,1,41,0,Lambayeque,3,3,2022,11.0
01766011022,0176601102203,629.0833333333334,0,17,1,Lambayeque,1,3,2022,10.0
01766011022,0176601102204,0.0,1,16,0,Lambayeque,3,2,2022,0.0
01766013011,0176601301101,80.5,0,74,1,Lambayeque,1,2,2022,1.0
01766013011,0176601301102,445.5,1,31,1,Lambayeque,1,3,2022,11.0
01766013011,0176601301103,0.0,0,17,0,Lambayeque,3,3,2022,11.0
01766200711,0176620071101,0.0,1,34,1,Lambayeque,1,4,2022,14.0
01766200711,0176620071102,1503.6666666666667,0,35,0,Lambayeque,1,2,2022,0.0
01766202311,0176620231101,1160.5833333333333,0,60,1,Lambayeque,1,3,2022,11.0
01766202311,0176620231102,103.75,1,56,1,Lambayeque,1,3,2022,11.0
01766202311,0176620231103,2075.5,1,27,1,Lambayeque,1,5,2022,16.0
01766203911,0176620391101,0.0,0,54,0,Lambayeque,3,3,2022,11.0
01766203911,0176620391102,426.5,1,54,1,Lambayeque,1,3,2022,11.0
01766203911,0176620391103,1335.6666666666667,1,34,0,Lambayeque,1,5,2022,16.0
01766205611,0176620561101,207.58333333333334,0,73,1,Lambayeque,1,5,2022,16.0
01766205611,0176620561102,0.0,1,64,0,Lambayeque,3,2,2022,5.0
01766208811,0176620881101,0.0,1,65,0,Lambayeque,3,3,2022,11.0
01766208811,0176620881102,831.25,0,24,1,Lambayeque,1,5,2022,16.0
01766210411,0176621041101,4241.416666666667,0,54,0,Lambayeque,1,5,2022,18.0
01766210411,0176621041102,2477.1666666666665,1,47,0,Lambayeque,1,5,2022,18.0
01766210411,0176621041103,0.0,1,24,0,Lambayeque,3,5,2022,16.0
01766210411,0176621041104,0.0,0,14,0,Lambayeque,3,3,2022,8.0
01766210411,0176621041105,0.0,1,22,0,Lambayeque,3,5,2022,14.0
01766301011,0176630101101,151.75,0,24,1,Lambayeque,1,3,2022,11.0
01766303611,0176630361101,757.5833333333334,1,61,1,Lambayeque,1,3,2022,7.0
01766303611,0176630361102,1751.75,1,29,1,Lambayeque,1,3,2022,9.0
01766305911,0176630591101,30.333333333333332,1,43,1,Lambayeque,1,2,2022,0.0
01766305911,0176630591102,413.1666666666667,1,18,1,Lambayeque,1,3,2022,11.0
01766308211,0176630821101,974.0,0,31,1,Lambayeque,1,2,2022,0.0
01766308211,0176630821102,0.0,1,29,0,Lambayeque,3,4,2022,14.0
01766310611,0176631061101,276.0833333333333,0,73,1,Lambayeque,1,3,2022,9.0
01766310611,0176631061102,0.0,1,71,0,Lambayeque,3,1,2022,
01766315511,0176631551101,420.75,1,66,1,Lambayeque,1,3,2022,11.0
01766402111,0176640211101,375.0833333333333,1,68,1,Lambayeque,1,1,2022,
01766404111,0176640411101,1086.74072265625,0,71,1,Lambayeque,1,1,2022,
01766404111,0176640411102,806.5833333333334,1,45,1,Lambayeque,1,2,2022,0.0
01766404111,0176640411103,1021.3333333333334,0,17,1,Lambayeque,1,3,2022,9.0
01766404111,0176640411104,1021.3333333333334,0,15,1,Lambayeque,1,2,2022,0.0
01766406011,0176640601101,99.16666666666667,0,67,1,Lambayeque,1,1,2022,
01766406011,0176640601102,127.66666666666667,1,65,1,Lambayeque,1,1,2022,
01766406011,0176640601103,1599.6666666666667,0,53,1,Lambayeque,1,1,2022,
01766406011,0176640601104,170.25,1,25,1,Lambayeque,1,2,2022,0.0
01766411511,0176641151101,673.5833333333334,0,56,1,Lambayeque,1,3,2022,11.0
01766411511,0176641151102,819.5,1,53,1,Lambayeque,1,3,2022,8.0
01766411511,0176641151103,992.0833333333334,0,24,1,Lambayeque,1,3,2022,11.0
01766411511,0176641151104,1021.3333333333334,1,23,1,Lambayeque,1,4,2022,14.0
01766413411,0176641341101,0.0,0,66,0,Lambayeque,3,2,2022,3.0
01766413411,0176641341102,366.0833333333333,1,42,1,Lambayeque,1,2,2022,0.0
01766413411,0176641341103,1388.9166666666667,0,48,0,Lambayeque,1,4,2022,14.0
01766413411,0176641341104,198.41666666666666,0,19,1,Lambayeque,1,4,2022,12.0
01766413411,0176641341105,49.583333333333336,0,14,1,Lambayeque,1,3,2022,8.0
01766415212,0176641521201,766.0,0,62,1,Lambayeque,1,2,2022,5.0
01766415212,0176641521202,170.25,1,65,1,Lambayeque,1,2,2022,3.0
01766415222,0176641522201,515.9166666666666,1,40,1,Lambayeque,1,3,2022,11.0
01766500611,0176650061101,1031.6666666666667,0,26,1,Lambayeque,1,3,2022,11.0
01766500611,0176650061102,0.0,1,25,0,Lambayeque,3,3,2022,11.0
01766502311,0176650231101,910.25,1,56,1,Lambayeque,1,3,2022,11.0
01766502311,0176650231102,993.6666666666666,1,19,1,Lambayeque,1,3,2022,11.0
01766502311,0176650231103,0.0,1,17,0,Lambayeque,3,3,2022,11.0
01766504311,0176650431101,0.0,0,77,0,Lambayeque,3,2,2022,2.0
01766504311,0176650431102,0.0,1,73,1,Lambayeque,1,2,2022,3.0
01766504311,0176650431103,922.0,0,54,1,Lambayeque,1,3,2022,11.0
01766504311,0176650431104,569.2202555338541,1,52,1,Lambayeque,1,3,2022,11.0
01766511111,0176651111101,2221.0833333333335,0,39,0,Lambayeque,1,4,2022,14.0
01766511111,0176651111102,1939.9166666666667,1,39,1,Lambayeque,1,5,2022,15.0
01766511111,0176651111103,0.0,0,15,1,Lambayeque,1,3,2022,9.0
